time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,q_w,q_x,q_y,q_z,cmd_thrust,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,x_ref,y_ref,z_ref,yaw_ref
425.364446,0.036573,0.039541,-2.005445,0.094509,-0.197905,-0.073663,0.019505,0.006788,-9.732519,0.007184,-0.060820,-0.019677,0.006340,-0.060340,-0.019471,0.667306,0.010775,0.006879,0.744674,-0.724531,-0.004772,-0.049587,-0.020976,0.000000,0.000000,-2.010493,0.000000
425.384477,0.038990,0.034879,-2.007067,0.088476,-0.196994,-0.071829,0.017798,0.005162,-9.734310,0.003582,-0.059495,-0.019602,0.003381,-0.059603,-0.019735,0.667478,0.011351,0.006447,0.744515,-0.724290,-0.007453,-0.047440,-0.020881,0.000000,0.000000,-2.010493,0.000000
425.404474,0.040476,0.031816,-2.008121,0.084364,-0.196153,-0.070519,0.023106,0.010846,-9.727257,0.001053,-0.057587,-0.019652,-0.000656,-0.056476,-0.021283,0.667594,0.011711,0.006155,0.744408,-0.724217,-0.008608,-0.046695,-0.020797,0.000000,0.000000,-2.010493,0.000000
425.424440,0.041862,0.028788,-2.009139,0.080240,-0.195159,-0.069143,0.023731,0.008394,-9.723070,-0.003477,-0.054790,-0.019318,-0.005197,-0.055102,-0.020779,0.667708,0.012034,0.005846,0.744303,-0.724069,-0.010244,-0.045174,-0.020735,0.000000,0.000000,-2.010493,0.000000
425.444463,0.043763,0.024310,-2.010626,0.074020,-0.193290,-0.067041,0.022629,0.010689,-9.718265,-0.006138,-0.053442,-0.019343,-0.005211,-0.053178,-0.019870,0.667875,0.012482,0.005371,0.744149,-0.723806,-0.012925,-0.042083,-0.020668,0.000000,0.000000,-2.010493,0.000000
425.464478,0.045457,0.019950,-2.012011,0.067706,-0.191081,-0.064654,0.013950,0.015320,-9.703299,-0.006633,-0.050761,-0.019259,-0.006476,-0.050795,-0.019813,0.668037,0.012904,0.004903,0.744000,-0.723649,-0.015038,-0.039599,-0.020633,0.000000,0.000000,-2.010493,0.000000
425.484479,0.046487,0.017110,-2.012878,0.063606,-0.189435,-0.062927,0.013999,-0.001074,-9.699356,-0.008637,-0.047887,-0.019020,-0.009316,-0.047600,-0.019872,0.668144,0.013154,0.004596,0.743901,-0.723571,-0.016741,-0.037948,-0.020524,0.000000,0.000000,-2.010493,0.000000
425.504473,0.047438,0.014333,-2.013695,0.059560,-0.187652,-0.061208,0.013062,0.007276,-9.688771,-0.009923,-0.045928,-0.018755,-0.010798,-0.044974,-0.020161,0.668249,0.013386,0.004291,0.743805,-0.723500,-0.018121,-0.036310,-0.020467,0.000000,0.000000,-2.010493,0.000000
425.524441,0.048685,0.010288,-2.014847,0.053335,-0.184736,-0.058469,0.022157,0.008852,-9.689556,-0.013101,-0.044798,-0.018993,-0.013855,-0.044697,-0.019332,0.668405,0.013700,0.003827,0.743662,-0.723448,-0.019782,-0.034604,-0.020366,0.000000,0.000000,-2.010493,0.000000
425.544448,0.049414,0.007647,-2.015576,0.049248,-0.182582,-0.056588,0.019491,0.002843,-9.691293,-0.015196,-0.041802,-0.018372,-0.016118,-0.040313,-0.019090,0.668506,0.013882,0.003512,0.743569,-0.723376,-0.021479,-0.031998,-0.020331,0.000000,0.000000,-2.010493,0.000000
425.564447,0.050303,0.003816,-2.016659,0.043190,-0.179110,-0.053947,0.010416,0.007693,-9.701073,-0.018823,-0.039454,-0.019257,-0.019552,-0.038700,-0.019967,0.668659,0.014111,0.003035,0.743429,-0.723326,-0.022895,-0.030139,-0.020232,0.000000,0.000000,-2.010493,0.000000
425.584477,0.050814,0.001294,-2.017355,0.039139,-0.176804,-0.052138,0.017292,0.008352,-9.694748,-0.019393,-0.038295,-0.019035,-0.021982,-0.036915,-0.019623,0.668763,0.014243,0.002715,0.743334,-0.723254,-0.024231,-0.027671,-0.020195,0.000000,0.000000,-2.010493,0.000000
425.604490,0.051402,-0.002371,-2.018289,0.033180,-0.173015,-0.049417,0.013687,0.003497,-9.690836,-0.024174,-0.035383,-0.018063,-0.025814,-0.034558,-0.018908,0.668911,0.014397,0.002222,0.743199,-0.723220,-0.025394,-0.025790,-0.020100,0.000000,0.000000,-2.010493,0.000000
425.624473,0.051818,-0.005944,-2.019087,0.027263,-0.169122,-0.046475,0.011651,0.011098,-9.688675,-0.025869,-0.033245,-0.018316,-0.026202,-0.033629,-0.019023,0.669054,0.014503,0.001722,0.743070,-0.723208,-0.026102,-0.024114,-0.020049,0.000000,0.000000,-2.010493,0.000000
425.644569,0.052010,-0.008278,-2.019576,0.023476,-0.166452,-0.044541,0.016681,0.006553,-9.687839,-0.027319,-0.031794,-0.018872,-0.028184,-0.031533,-0.019045,0.669151,0.014555,0.001391,0.742983,-0.723221,-0.027197,-0.020899,-0.019993,0.000000,0.000000,-2.010493,0.000000
425.664481,0.052134,-0.011664,-2.020223,0.017856,-0.162163,-0.041573,0.015479,-0.002706,-9.685188,-0.027311,-0.028858,-0.018686,-0.027839,-0.028637,-0.019852,0.669298,0.014614,0.000901,0.742850,-0.723229,-0.027732,-0.019902,-0.019926,0.000000,0.000000,-2.010493,0.000000
425.684454,0.052122,-0.013861,-2.020598,0.014142,-0.159300,-0.039699,0.013269,0.001231,-9.690363,-0.028436,-0.026176,-0.017601,-0.029530,-0.024902,-0.018419,0.669395,0.014635,0.000591,0.742762,-0.723281,-0.028899,-0.016732,-0.019865,0.000000,0.000000,-2.010493,0.000000
425.704478,0.051964,-0.017066,-2.021103,0.008793,-0.154719,-0.036878,0.015618,-0.003196,-9.691813,-0.031570,-0.023139,-0.018454,-0.031679,-0.022397,-0.018543,0.669536,0.014612,0.000127,0.742636,-0.723331,-0.029387,-0.014670,-0.019830,0.000000,0.000000,-2.010493,0.000000
425.724470,0.051799,-0.019098,-2.021397,0.005327,-0.151578,-0.035051,0.014663,-0.005606,-9.700199,-0.031655,-0.022616,-0.018206,-0.032128,-0.022568,-0.018850,0.669630,0.014584,-0.000182,0.742552,-0.723350,-0.030039,-0.013621,-0.019730,0.000000,0.000000,-2.010493,0.000000
425.744449,0.051459,-0.022056,-2.021803,0.000214,-0.146858,-0.032275,0.013702,-0.001731,-9.697939,-0.032506,-0.017873,-0.018350,-0.032733,-0.016941,-0.018879,0.669770,0.014510,-0.000624,0.742426,-0.723412,-0.030622,-0.011413,-0.019659,0.000000,0.000000,-2.010493,0.000000
425.764450,0.051173,-0.023951,-2.022042,-0.003013,-0.143563,-0.030405,0.012731,0.000634,-9.691099,-0.033749,-0.016393,-0.018473,-0.034030,-0.015096,-0.019005,0.669864,0.014435,-0.000910,0.742343,-0.723487,-0.030754,-0.009576,-0.019622,0.000000,0.000000,-2.010493,0.000000
425.784476,0.050671,-0.026663,-2.022354,-0.007755,-0.138530,-0.027594,0.012037,0.001394,-9.690547,-0.034506,-0.013397,-0.018123,-0.035121,-0.012733,-0.018028,0.670005,0.014297,-0.001332,0.742218,-0.723514,-0.031057,-0.008831,-0.019564,0.000000,0.000000,-2.010493,0.000000
425.804479,0.050282,-0.028404,-2.022539,-0.010819,-0.135105,-0.025785,0.015640,0.002839,-9.694875,-0.035425,-0.013144,-0.018699,-0.035281,-0.011647,-0.018315,0.670099,0.014189,-0.001618,0.742134,-0.723633,-0.030893,-0.006262,-0.019502,0.000000,0.000000,-2.010493,0.000000
425.824479,0.049612,-0.030827,-2.022771,-0.015285,-0.129801,-0.022975,0.010482,0.003680,-9.685549,-0.035068,-0.009858,-0.018289,-0.035653,-0.008794,-0.019291,0.670239,0.014014,-0.002013,0.742011,-0.723738,-0.030813,-0.004402,-0.019462,0.000000,0.000000,-2.010493,0.000000
425.844450,0.049114,-0.032396,-2.022905,-0.018038,-0.126321,-0.021125,0.011993,-0.003519,-9.693824,-0.035926,-0.007082,-0.017889,-0.035249,-0.006902,-0.018034,0.670331,0.013874,-0.002266,0.741929,-0.723811,-0.030912,-0.003101,-0.019382,0.000000,0.000000,-2.010493,0.000000
425.864473,0.048557,-0.033849,-2.023008,-0.020733,-0.122759,-0.019405,0.014864,-0.003327,-9.701788,-0.036095,-0.007811,-0.018619,-0.035348,-0.006198,-0.017470,0.670424,0.013733,-0.002518,0.741847,-0.723878,-0.030825,-0.001779,-0.019335,0.000000,0.000000,-2.010493,0.000000
425.884512,0.047651,-0.035919,-2.023127,-0.024566,-0.117294,-0.016843,0.012245,0.002165,-9.696838,-0.036222,-0.003274,-0.017211,-0.034681,-0.002271,-0.018579,0.670555,0.013498,-0.002881,0.741731,-0.723987,-0.030568,0.000130,-0.019268,0.000000,0.000000,-2.010493,0.000000
425.904486,0.046661,-0.037831,-2.023175,-0.028233,-0.111812,-0.014224,0.011640,-0.005438,-9.701022,-0.034428,-0.002666,-0.017794,-0.034390,-0.002859,-0.018293,0.670691,0.013249,-0.003216,0.741611,-0.724026,-0.030720,0.000926,-0.019216,0.000000,0.000000,-2.010493,0.000000
425.924485,0.045938,-0.038976,-2.023162,-0.030689,-0.108130,-0.012545,0.005708,0.000584,-9.704056,-0.035255,-0.001950,-0.017590,-0.035384,-0.001374,-0.017687,0.670779,0.013076,-0.003435,0.741534,-0.724156,-0.030566,0.002766,-0.019149,0.000000,0.000000,-2.010493,0.000000
425.944454,0.044801,-0.040584,-2.023118,-0.034115,-0.102699,-0.010151,0.009935,0.000865,-9.710383,-0.036212,-0.000120,-0.017970,-0.036318,-0.000215,-0.017815,0.670916,0.012806,-0.003758,0.741413,-0.724288,-0.030395,0.004688,-0.019081,0.000000,0.000000,-2.010493,0.000000
425.964504,0.044015,-0.041552,-2.023068,-0.036187,-0.098994,-0.008561,0.011755,-0.004453,-9.709020,-0.035935,0.003698,-0.017957,-0.036440,0.005254,-0.018575,0.671008,0.012608,-0.003955,0.741332,-0.724374,-0.030179,0.006043,-0.019035,0.000000,0.000000,-2.010493,0.000000
425.984488,0.042778,-0.042857,-2.022947,-0.039210,-0.093276,-0.006324,0.005125,-0.004502,-9.709871,-0.037183,0.005467,-0.018488,-0.037279,0.005435,-0.019228,0.671145,0.012269,-0.004245,0.741212,-0.724558,-0.029031,0.007928,-0.018995,0.000000,0.000000,-2.010493,0.000000
426.004484,0.041917,-0.043657,-2.022846,-0.041061,-0.089432,-0.004961,0.014645,-0.007592,-9.718894,-0.036605,0.004352,-0.017628,-0.035597,0.003676,-0.018148,0.671236,0.012050,-0.004444,0.741133,-0.724596,-0.029059,0.008975,-0.018920,0.000000,0.000000,-2.010493,0.000000
426.024476,0.040560,-0.044696,-2.022666,-0.043655,-0.083732,-0.002869,0.008395,0.003479,-9.719005,-0.035473,0.008221,-0.016725,-0.035475,0.008408,-0.016869,0.671365,0.011720,-0.004713,0.741019,-0.724679,-0.028583,0.010462,-0.018876,0.000000,0.000000,-2.010493,0.000000
426.044619,0.039630,-0.045308,-2.022533,-0.045310,-0.079905,-0.001545,0.002678,-0.009907,-9.718878,-0.034826,0.010314,-0.017667,-0.034763,0.009392,-0.018022,0.671455,0.011484,-0.004875,0.740941,-0.724859,-0.027614,0.012674,-0.018811,0.000000,0.000000,-2.010493,0.000000
426.064481,0.038207,-0.046106,-2.022294,-0.047513,-0.074341,0.000523,0.003748,0.003301,-9.723761,-0.034158,0.010307,-0.017594,-0.033640,0.010237,-0.018065,0.671587,0.011133,-0.005105,0.740825,-0.725010,-0.026814,0.014264,-0.018766,0.000000,0.000000,-2.010493,0.000000
426.084455,0.037252,-0.046546,-2.022102,-0.048919,-0.070712,0.001808,0.005629,-0.003648,-9.719761,-0.033958,0.011648,-0.017795,-0.032168,0.011707,-0.018886,0.671678,0.010892,-0.005249,0.740744,-0.725107,-0.026436,0.015581,-0.018697,0.000000,0.000000,-2.010493,0.000000
426.104458,0.035789,-0.047150,-2.021788,-0.050784,-0.065248,0.003751,0.008506,-0.005221,-9.735423,-0.031530,0.014062,-0.017551,-0.031263,0.014022,-0.018071,0.671819,0.010533,-0.005437,0.740620,-0.725266,-0.025723,0.016975,-0.018645,0.000000,0.000000,-2.010493,0.000000
426.124490,0.034808,-0.047485,-2.021567,-0.051917,-0.061655,0.005005,0.006685,-0.004278,-9.723860,-0.032472,0.015028,-0.017005,-0.031625,0.016052,-0.018146,0.671905,0.010280,-0.005555,0.740545,-0.725368,-0.025289,0.018115,-0.018581,0.000000,0.000000,-2.010493,0.000000
426.144456,0.033322,-0.047922,-2.021214,-0.053384,-0.056265,0.006950,0.015294,-0.002239,-9.723496,-0.031119,0.016866,-0.017499,-0.030930,0.017303,-0.017915,0.672042,0.009887,-0.005708,0.740425,-0.725537,-0.024426,0.019346,-0.018511,0.000000,0.000000,-2.010493,0.000000
426.164486,0.032331,-0.048161,-2.020967,-0.054180,-0.052755,0.008150,0.004529,-0.005748,-9.735405,-0.030863,0.019293,-0.017186,-0.030070,0.020162,-0.017790,0.672134,0.009614,-0.005792,0.740345,-0.725586,-0.024207,0.019863,-0.018468,0.000000,0.000000,-2.010493,0.000000
426.184487,0.030877,-0.048442,-2.020592,-0.055177,-0.047596,0.009885,0.006001,-0.005849,-9.735508,-0.029933,0.019544,-0.017276,-0.029734,0.020031,-0.017915,0.672266,0.009203,-0.005908,0.740229,-0.725698,-0.023575,0.020416,-0.018424,0.000000,0.000000,-2.010493,0.000000
426.204487,0.029913,-0.048585,-2.020305,-0.055836,-0.044238,0.010940,0.001733,-0.008767,-9.740055,-0.031949,0.022427,-0.017667,-0.032600,0.022609,-0.018331,0.672358,0.008913,-0.005981,0.740149,-0.725913,-0.021857,0.021232,-0.018350,0.000000,0.000000,-2.010493,0.000000
426.224479,0.028538,-0.048741,-2.019861,-0.056533,-0.039365,0.012463,0.010012,0.001457,-9.746895,-0.030386,0.022085,-0.016769,-0.030680,0.022500,-0.016804,0.672492,0.008473,-0.006086,0.740031,-0.725963,-0.021324,0.021573,-0.018309,0.000000,0.000000,-2.010493,0.000000
426.244467,0.027624,-0.048802,-2.019574,-0.056927,-0.036213,0.013252,0.013617,-0.004405,-9.758104,-0.028681,0.023790,-0.017422,-0.027430,0.024574,-0.017021,0.672582,0.008181,-0.006139,0.739952,-0.726164,-0.019309,0.021927,-0.018234,0.000000,0.000000,-2.010493,0.000000
426.264552,0.026719,-0.048825,-2.019300,-0.057224,-0.032999,0.014061,0.009331,-0.006897,-9.750890,-0.028285,0.023568,-0.016676,-0.027866,0.024962,-0.017519,0.672668,0.007891,-0.006180,0.739876,-0.726203,-0.018901,0.022223,-0.018197,0.000000,0.000000,-2.010493,0.000000
426.284487,0.025365,-0.048792,-2.018853,-0.057476,-0.028247,0.015302,0.003084,-0.008030,-9.757608,-0.027122,0.024992,-0.017004,-0.025760,0.026169,-0.018249,0.672802,0.007449,-0.006225,0.739759,-0.726396,-0.016886,0.022337,-0.018122,0.000000,0.000000,-2.010493,0.000000
426.304483,0.024023,-0.048675,-2.018424,-0.057567,-0.023882,0.016447,0.000083,-0.002398,-9.758858,-0.023217,0.026731,-0.016393,-0.023250,0.026670,-0.016834,0.672943,0.007019,-0.006236,0.739635,-0.726533,-0.015613,0.022240,-0.018048,0.000000,0.000000,-2.010493,0.000000
426.324511,0.023137,-0.048546,-2.018126,-0.057506,-0.021112,0.017116,0.000226,0.001083,-9.754307,-0.023828,0.026798,-0.016729,-0.022648,0.027332,-0.017308,0.673032,0.006732,-0.006238,0.739557,-0.726573,-0.015168,0.022335,-0.018013,0.000000,0.000000,-2.010493,0.000000
426.344468,0.021819,-0.048288,-2.017669,-0.057337,-0.016973,0.018183,0.008626,-0.003001,-9.765759,-0.021062,0.027149,-0.016639,-0.020661,0.026838,-0.016826,0.673168,0.006318,-0.006216,0.739436,-0.726761,-0.013573,0.021888,-0.017932,0.000000,0.000000,-2.010493,0.000000
426.364464,0.020945,-0.048080,-2.017366,-0.057084,-0.014365,0.018774,-0.007624,-0.005040,-9.762655,-0.020533,0.024680,-0.015868,-0.020240,0.024158,-0.016865,0.673255,0.006058,-0.006205,0.739359,-0.726798,-0.013191,0.022013,-0.017898,0.000000,0.000000,-2.010493,0.000000
426.384485,0.019682,-0.047681,-2.016939,-0.056649,-0.010423,0.019605,0.001147,-0.007556,-9.766638,-0.018663,0.024316,-0.017786,-0.018559,0.024880,-0.018612,0.673394,0.005694,-0.006189,0.739236,-0.726968,-0.011689,0.022000,-0.017828,0.000000,0.000000,-2.010493,0.000000
426.404487,0.018857,-0.047372,-2.016652,-0.056126,-0.007940,0.020151,-0.005268,0.000831,-9.762732,-0.016989,0.026765,-0.016791,-0.017104,0.027263,-0.016306,0.673486,0.005444,-0.006156,0.739154,-0.727049,-0.010907,0.022099,-0.017767,0.000000,0.000000,-2.010493,0.000000
426.424485,0.018065,-0.047024,-2.016412,-0.055700,-0.005542,0.020719,-0.007009,-0.012100,-9.765676,-0.016257,0.026674,-0.016360,-0.016070,0.025655,-0.018447,0.673574,0.005195,-0.006114,0.739076,-0.727083,-0.010551,0.022155,-0.017735,0.000000,0.000000,-2.010493,0.000000
426.444456,0.016900,-0.046469,-2.016069,-0.054852,-0.002066,0.021487,0.004693,-0.005319,-9.767721,-0.015124,0.026796,-0.015864,-0.014592,0.026293,-0.017375,0.673711,0.004841,-0.006040,0.738955,-0.727227,-0.009221,0.021779,-0.017651,0.000000,0.000000,-2.010493,0.000000
426.464460,0.015776,-0.045874,-2.015782,-0.053931,0.001356,0.022058,-0.002475,-0.000098,-9.769721,-0.013981,0.026358,-0.016129,-0.013579,0.025676,-0.016977,0.673848,0.004494,-0.005955,0.738832,-0.727307,-0.008247,0.021452,-0.017589,0.000000,0.000000,-2.010493,0.000000
426.484485,0.015040,-0.045464,-2.015635,-0.053315,0.003363,0.022419,0.001102,-0.000740,-9.775309,-0.014135,0.024665,-0.016995,-0.014147,0.025373,-0.017069,0.673941,0.004275,-0.005909,0.738749,-0.727349,-0.007548,0.021475,-0.017531,0.000000,0.000000,-2.010493,0.000000
426.504522,0.013946,-0.044807,-2.015398,-0.052206,0.006486,0.022936,-0.002977,-0.011745,-9.776628,-0.012889,0.026966,-0.016716,-0.013179,0.027057,-0.017116,0.674082,0.003937,-0.005821,0.738623,-0.727394,-0.006832,0.021496,-0.017474,0.000000,0.000000,-2.010493,0.000000
426.524485,0.013225,-0.044335,-2.015237,-0.051449,0.008502,0.023265,0.001038,-0.005918,-9.777596,-0.012208,0.026473,-0.016587,-0.012190,0.026074,-0.017155,0.674176,0.003715,-0.005753,0.738539,-0.727462,-0.005817,0.020978,-0.017410,0.000000,0.000000,-2.010493,0.000000
426.544456,0.012159,-0.043561,-2.015004,-0.050343,0.011314,0.023675,-0.005656,-0.008534,-9.783646,-0.010547,0.024976,-0.016545,-0.010303,0.024870,-0.016784,0.674311,0.003404,-0.005653,0.738418,-0.727483,-0.005493,0.020976,-0.017378,0.000000,0.000000,-2.010493,0.000000
426.564515,0.011460,-0.043015,-2.014851,-0.049550,0.013170,0.023838,0.004039,-0.009209,-9.782251,-0.010093,0.024543,-0.016639,-0.008545,0.024580,-0.016298,0.674405,0.003204,-0.005583,0.738334,-0.727555,-0.004413,0.020691,-0.017290,0.000000,0.000000,-2.010493,0.000000
426.584461,0.010445,-0.042114,-2.014630,-0.048233,0.015883,0.024249,-0.000072,-0.013395,-9.783755,-0.007600,0.026822,-0.017294,-0.007509,0.027319,-0.018154,0.674545,0.002907,-0.005451,0.738208,-0.727596,-0.003895,0.020684,-0.017235,0.000000,0.000000,-2.010493,0.000000
426.604489,0.009779,-0.041481,-2.014475,-0.047370,0.017563,0.024441,-0.005855,-0.010132,-9.785831,-0.007302,0.024922,-0.016509,-0.006982,0.025584,-0.016938,0.674641,0.002716,-0.005362,0.738122,-0.727653,-0.003265,0.020284,-0.017167,0.000000,0.000000,-2.010493,0.000000
426.624472,0.009123,-0.040821,-2.014317,-0.046456,0.019102,0.024671,-0.000487,-0.001969,-9.786589,-0.007252,0.022326,-0.015170,-0.007313,0.022317,-0.017261,0.674730,0.002539,-0.005281,0.738042,-0.727670,-0.002995,0.020298,-0.017136,0.000000,0.000000,-2.010493,0.000000
426.644487,0.008164,-0.039783,-2.014078,-0.045173,0.021521,0.025022,0.005648,-0.003971,-9.774370,-0.005900,0.022985,-0.015933,-0.005070,0.023885,-0.016303,0.674872,0.002283,-0.005161,0.737913,-0.727739,-0.002329,0.020400,-0.017064,0.000000,0.000000,-2.010493,0.000000
426.664475,0.007542,-0.039038,-2.013933,-0.044250,0.022982,0.025226,-0.014568,-0.003162,-9.786388,-0.003325,0.022852,-0.015579,-0.004444,0.023449,-0.016345,0.674962,0.002126,-0.005064,0.737832,-0.727798,-0.001992,0.020438,-0.016999,0.000000,0.000000,-2.010493,0.000000
426.684488,0.006674,-0.037839,-2.013735,-0.042837,0.025055,0.025446,-0.003753,-0.000388,-9.783606,-0.003302,0.022271,-0.016405,-0.001814,0.022424,-0.017053,0.675102,0.001896,-0.004919,0.737705,-0.727830,-0.001642,0.020541,-0.016945,0.000000,0.000000,-2.010493,0.000000
426.704490,0.005867,-0.036555,-2.013548,-0.041380,0.027064,0.025626,-0.008990,0.000907,-9.790400,-0.003147,0.021142,-0.016426,-0.003219,0.020797,-0.016845,0.675245,0.001687,-0.004775,0.737576,-0.727878,-0.001265,0.020849,-0.016870,0.000000,0.000000,-2.010493,0.000000
426.724489,0.005360,-0.035644,-2.013419,-0.040469,0.028373,0.025843,-0.003246,0.001954,-9.778217,-0.004136,0.022343,-0.015542,-0.004257,0.022882,-0.015625,0.675340,0.001541,-0.004685,0.737490,-0.727906,-0.000928,0.021200,-0.016820,0.000000,0.000000,-2.010493,0.000000
426.744506,0.004873,-0.034695,-2.013288,-0.039578,0.029621,0.025931,-0.001438,0.000027,-9.786388,-0.003498,0.022336,-0.016494,-0.003494,0.022593,-0.015820,0.675432,0.001390,-0.004587,0.737406,-0.727955,-0.000407,0.021387,-0.016753,0.000000,0.000000,-2.010493,0.000000
426.764463,0.004173,-0.033216,-2.013107,-0.038189,0.031486,0.026024,0.001215,0.000295,-9.782516,-0.002435,0.020563,-0.016648,-0.002126,0.020682,-0.016637,0.675573,0.001183,-0.004447,0.737278,-0.727992,0.000137,0.021920,-0.016679,0.000000,0.000000,-2.010493,0.000000
426.784461,0.003515,-0.031588,-2.012918,-0.036593,0.033318,0.026123,-0.005316,-0.012829,-9.791663,-0.002751,0.021809,-0.015499,-0.002660,0.021585,-0.015872,0.675712,0.000981,-0.004303,0.737153,-0.728033,0.000775,0.022556,-0.016613,0.000000,0.000000,-2.010493,0.000000
426.804461,0.003094,-0.030465,-2.012786,-0.035519,0.034413,0.026263,-0.002185,-0.010359,-9.790861,-0.003030,0.023019,-0.015258,-0.002971,0.022202,-0.016091,0.675800,0.000835,-0.004205,0.737073,-0.728067,0.001391,0.022960,-0.016562,0.000000,0.000000,-2.010493,0.000000
426.824501,0.002488,-0.028727,-2.012577,-0.033916,0.036127,0.026335,0.003910,-0.008876,-9.799778,-0.002303,0.022730,-0.016065,-0.002125,0.022737,-0.016408,0.675942,0.000621,-0.004058,0.736943,-0.728111,0.002193,0.023548,-0.016492,0.000000,0.000000,-2.010493,0.000000
426.844477,0.002096,-0.027517,-2.012440,-0.032914,0.037222,0.026240,-0.008437,-0.007524,-9.806637,-0.000809,0.022875,-0.016136,-0.000470,0.022797,-0.017561,0.676038,0.000485,-0.003945,0.736856,-0.728118,0.002483,0.023905,-0.016457,0.000000,0.000000,-2.010493,0.000000
426.864464,0.001714,-0.026318,-2.012291,-0.031858,0.038124,0.026119,0.000459,-0.004386,-9.800692,-0.000952,0.025930,-0.015365,-0.001742,0.025418,-0.016909,0.676133,0.000341,-0.003822,0.736769,-0.728145,0.003039,0.024116,-0.016387,0.000000,0.000000,-2.010493,0.000000
426.884451,0.001171,-0.024471,-2.012099,-0.030257,0.039468,0.026109,-0.003527,-0.008304,-9.803120,0.000372,0.023978,-0.016430,-0.000302,0.023869,-0.015960,0.676278,0.000128,-0.003635,0.736637,-0.728182,0.003656,0.024332,-0.016311,0.000000,0.000000,-2.010493,0.000000
426.904525,0.000661,-0.022613,-2.011890,-0.028618,0.040707,0.025953,-0.006894,-0.007868,-9.806058,0.001329,0.025601,-0.015529,0.001847,0.026179,-0.015686,0.676417,-0.000083,-0.003438,0.736511,-0.728211,0.004213,0.024376,-0.016243,0.000000,0.000000,-2.010493,0.000000
426.924482,0.000350,-0.021340,-2.011757,-0.027576,0.041414,0.025885,-0.002376,0.003700,-9.799790,0.001564,0.026318,-0.014762,0.001403,0.026059,-0.015687,0.676508,-0.000224,-0.003296,0.736427,-0.728221,0.004505,0.024466,-0.016209,0.000000,0.000000,-2.010493,0.000000
426.944478,0.000056,-0.020060,-2.011627,-0.026551,0.042083,0.025795,-0.001540,-0.005164,-9.789521,0.001090,0.026929,-0.015654,0.002506,0.027151,-0.016183,0.676602,-0.000368,-0.003150,0.736342,-0.728252,0.004936,0.024226,-0.016141,0.000000,0.000000,-2.010493,0.000000
426.964437,-0.000360,-0.018137,-2.011424,-0.024930,0.043017,0.025810,0.004470,-0.002684,-9.802782,0.002143,0.026294,-0.016453,0.002111,0.026140,-0.016183,0.676745,-0.000579,-0.002925,0.736211,-0.728297,0.005437,0.023973,-0.016066,0.000000,0.000000,-2.010493,0.000000
426.984487,-0.000734,-0.016213,-2.011254,-0.023341,0.043848,0.025760,0.004229,-0.003224,-9.789156,0.001495,0.026140,-0.015998,0.001513,0.025797,-0.016846,0.676888,-0.000788,-0.002701,0.736080,-0.728304,0.005672,0.023964,-0.016037,0.000000,0.000000,-2.010493,0.000000
427.004464,-0.000964,-0.014948,-2.011140,-0.022211,0.044241,0.025866,-0.002171,-0.006571,-9.794228,0.003779,0.026292,-0.015476,0.003844,0.026214,-0.015652,0.676980,-0.000921,-0.002546,0.735997,-0.728347,0.006168,0.023552,-0.015963,0.000000,0.000000,-2.010493,0.000000
427.024488,-0.001280,-0.013079,-2.010968,-0.020588,0.044708,0.025803,0.002299,-0.000550,-9.797817,0.002949,0.026879,-0.015113,0.002559,0.027167,-0.015674,0.677116,-0.001125,-0.002305,0.735871,-0.728403,0.006706,0.022620,-0.015875,0.000000,0.000000,-2.010493,0.000000
427.044462,-0.001458,-0.011835,-2.010873,-0.019504,0.044908,0.025724,-0.009735,-0.002003,-9.789741,0.005153,0.027856,-0.015522,0.005802,0.025773,-0.015741,0.677209,-0.001262,-0.002130,0.735786,-0.728415,0.006952,0.022334,-0.015843,0.000000,0.000000,-2.010493,0.000000
427.064481,-0.001704,-0.010002,-2.010739,-0.018088,0.045009,0.025663,-0.001191,0.004639,-9.803553,0.006241,0.024726,-0.015810,0.006356,0.025159,-0.016694,0.677353,-0.001427,-0.001884,0.735655,-0.728453,0.007105,0.021230,-0.015747,0.000000,0.000000,-2.010493,0.000000
427.084494,-0.001852,-0.008797,-2.010642,-0.017110,0.045019,0.025458,-0.007076,0.000662,-9.796888,0.007769,0.024963,-0.015480,0.008022,0.025631,-0.016498,0.677448,-0.001530,-0.001715,0.735567,-0.728456,0.007195,0.021018,-0.015718,0.000000,0.000000,-2.010493,0.000000
427.104464,-0.002084,-0.007035,-2.010466,-0.015707,0.044791,0.025299,-0.006988,-0.000815,-9.796241,0.006019,0.025048,-0.014458,0.005760,0.024946,-0.015021,0.677586,-0.001689,-0.001460,0.735440,-0.728475,0.007158,0.020324,-0.015669,0.000000,0.000000,-2.010493,0.000000
427.124491,-0.002236,-0.005890,-2.010334,-0.014827,0.044535,0.025219,-0.004629,-0.001700,-9.804251,0.007876,0.023990,-0.015017,0.007514,0.023971,-0.015771,0.677679,-0.001790,-0.001290,0.735355,-0.728525,0.007037,0.018795,-0.015575,0.000000,0.000000,-2.010493,0.000000
